"GEO_ID","NAME","B05003_001E","B05003_001M","B05003_002E","B05003_002M","B05003_003E","B05003_003M","B05003_004E","B05003_004M","B05003_005E","B05003_005M","B05003_006E","B05003_006M","B05003_007E","B05003_007M","B05003_008E","B05003_008M","B05003_009E","B05003_009M","B05003_010E","B05003_010M","B05003_011E","B05003_011M","B05003_012E","B05003_012M","B05003_013E","B05003_013M","B05003_014E","B05003_014M","B05003_015E","B05003_015M","B05003_016E","B05003_016M","B05003_017E","B05003_017M","B05003_018E","B05003_018M","B05003_019E","B05003_019M","B05003_020E","B05003_020M","B05003_021E","B05003_021M","B05003_022E","B05003_022M","B05003_023E","B05003_023M"
"5001300US4507","Congressional District 7 (113th Congress), South Carolina","671575","2508","322532","2840","73211","2162","72250","2219","961","481","123","153","838","480","249321","1864","235625","2315","13696","1719","3205","715","10491","1541","349043","2685","72695","2190","71370","2370","1325","745","136","192","1189","729","276348","1687","264852","2382","11496","1699","4265","1004","7231","1347"
"5001300US1305","Congressional District 5 (113th Congress), Georgia","731123","14492","359125","8448","79286","4645","76917","4530","2369","872","303","230","2066","796","279839","7855","243812","7065","36027","4199","9729","1645","26298","3713","371998","9216","74295","5257","72724","5155","1571","689","362","256","1209","647","297703","7060","269709","6472","27994","3184","10102","1645","17892","2533"
"5001300US1717","Congressional District 17 (113th Congress), Illinois","703477","6893","346563","4429","82611","2461","80900","2450","1711","820","425","377","1286","595","263952","3452","248546","3389","15406","1897","6736","1269","8670","1532","356914","4044","76643","2095","74453","2064","2190","966","785","614","1405","662","280271","2971","266039","3269","14232","1635","5536","919","8696","1443"
"5001300US3702","Congressional District 2 (113th Congress), North Carolina","766976","9737","374825","5916","101189","3372","99068","3443","2121","657","734","464","1387","548","273636","4167","240925","4043","32711","2963","10917","1503","21794","2774","392151","6274","100783","3425","98042","3335","2741","1184","644","380","2097","1134","291368","4050","258746","4306","32622","2719","13031","1630","19591","2378"
"5001300US4828","Congressional District 28 (113th Congress), Texas","732432","15222","359293","8604","121610","5336","116292","4878","5318","1651","361","426","4957","1595","237683","5509","169763","4640","67920","4653","19659","2016","48261","4593","373139","8656","116348","5176","110932","5311","5416","1543","518","420","4898","1470","256791","5726","173863","5411","82928","4713","26771","2805","56157","4211"
"5001300US1206","Congressional District 6 (113th Congress), Florida","711266","6336","343667","4472","67905","2701","66447","2635","1458","599","467","410","991","544","275762","3145","251699","4106","24063","2760","13808","1877","10255","2111","367599","4065","69102","2533","68074","2329","1028","848","352","289","676","649","298497","2975","269267","3495","29230","2642","19023","2382","10207","1767"
"5001300US3618","Congressional District 18 (113th Congress), New York","717264","6337","352917","3955","88558","2344","86250","2382","2308","992","731","322","1577","901","264359","3077","223079","3533","41280","2985","20429","1954","20851","2387","364347","4105","86823","2367","85326","2472","1497","647","924","540","573","297","277524","2927","234751","4396","42773","3181","26023","2500","16750","2027"
"5001300US3706","Congressional District 6 (113th Congress), North Carolina","741006","9712","359766","6105","80363","3051","77821","3235","2542","893","619","395","1923","862","279403","4520","256958","4410","22445","2608","8019","1481","14426","2215","381240","5769","78103","3063","76150","2963","1953","796","569","422","1384","740","303137","4080","280713","4100","22424","2543","8277","1255","14147","2428"
"5001300US1220","Congressional District 20 (113th Congress), Florida","730502","17041","356100","10475","83383","5884","77689","5812","5694","1521","1086","547","4608","1380","272717","8689","166645","8005","106072","7063","46562","4290","59510","6058","374402","9456","88380","5473","82054","5398","6326","1775","1784","739","4542","1461","286022","6809","170881","7278","115141","6129","57345","3671","57796","5531"
"5001300US3407","Congressional District 7 (113th Congress), New Jersey","744206","9342","366879","5552","93279","3286","91005","3325","2274","677","651","363","1623","640","273600","4194","212558","4362","61042","3667","35519","2388","25523","3015","377327","5602","87213","2964","83046","2939","4167","1040","1822","603","2345","962","290114","4509","228999","4599","61115","3142","39190","2504","21925","2545"
"5001300US4807","Congressional District 7 (113th Congress), Texas","717354","21739","353082","12288","93509","7143","84761","7021","8748","1834","1386","808","7362","1935","259573","8484","168677","7421","90896","6977","31505","3462","59391","6508","364272","13212","88648","6315","81701","6481","6947","1860","1049","654","5898","1881","275624","9103","183012","7447","92612","6995","37330","3549","55282","5860"
"5001300US4817","Congressional District 17 (113th Congress), Texas","715138","9738","355291","5678","84286","3151","81308","3187","2978","846","169","161","2809","823","271005","3850","230922","4142","40083","2583","10497","1716","29586","2833","359847","5731","82882","3387","80858","3468","2024","656","175","194","1849","633","276965","4168","241148","4562","35817","2988","11932","1801","23885","2662"
"5001300US1501","Congressional District 1 (113th Congress), Hawaii","692981","8259","349453","5030","72986","2503","67615","2567","5371","1189","1305","462","4066","1034","276467","4190","216724","5239","59743","3746","34472","2656","25271","2586","343528","4320","66639","2659","61404","2763","5235","1172","1599","682","3636","936","276889","3123","188153","4147","88736","4089","52319","3281","36417","2897"
"5001300US3610","Congressional District 10 (113th Congress), New York","723234","18559","352058","10842","70833","5403","64068","5269","6765","1955","1826","1130","4939","1431","281225","8485","178035","7938","103190","5362","49531","3504","53659","4087","371176","11416","65968","4981","61888","4617","4080","1110","1364","539","2716","893","305208","9338","195847","7666","109361","5342","61234","4203","48127","3942"
"5001300US3605","Congressional District 5 (113th Congress), New York","756219","15587","358206","8731","93335","4383","84895","4062","8440","1576","2780","806","5660","1516","264871","6277","127299","5698","137572","5816","82569","3745","55003","4243","398013","8935","87655","4267","78513","4019","9142","1623","2272","720","6870","1335","310358","7275","145297","5813","165061","5004","106159","4263","58902","3970"
"5001300US5106","Congressional District 6 (113th Congress), Virginia","737755","4673","357731","3685","77858","2210","76383","2275","1475","647","234","258","1241","617","279873","2487","263416","2854","16457","1590","5596","1066","10861","1526","380024","3650","74044","2224","72296","2112","1748","655","570","434","1178","509","305980","2512","289996","2693","15984","1696","5311","1036","10673","1404"
"5001300US1804","Congressional District 4 (113th Congress), Indiana","730336","3842","365620","2822","87112","2079","85993","2152","1119","594","290","268","829","525","278508","2071","260340","2442","18168","1608","4871","1197","13297","1469","364716","2701","82218","2010","81415","1939","803","405","327","246","476","334","282498","1933","265801","2578","16697","1896","4531","1101","12166","1881"
"5001300US4001","Congressional District 1 (113th Congress), Oklahoma","764074","1983","372308","1276","98980","918","96602","1057","2378","462","422","262","1956","429","273328","794","247244","1556","26084","1289","7380","1086","18704","1017","391766","1221","94319","848","91667","1011","2652","689","285","215","2367","626","297447","800","273044","1517","24403","1395","8946","1075","15457","1246"
"5001300US4816","Congressional District 16 (113th Congress), Texas","722987","6348","353036","4274","104464","2356","100158","2508","4306","1456","388","292","3918","1444","248572","2970","179218","4493","69354","4110","30783","3195","38571","3649","369951","3769","101833","2377","97192","2890","4641","1820","527","313","4114","1783","268118","2266","170007","4415","98111","3865","45579","3010","52532","3250"
"5001300US4818","Congressional District 18 (113th Congress), Texas","732701","25941","363828","14908","107030","7987","102521","7692","4509","1373","525","414","3984","1351","256798","9794","181012","7048","75786","6670","19110","2574","56676","5931","368873","13641","99152","6758","94516","6466","4636","1318","370","272","4266","1270","269721","8884","200300","6698","69421","5502","19972","2422","49449","5046"
"5001300US4204","Congressional District 4 (113th Congress), Pennsylvania","712526","4339","351737","3067","82922","1978","81490","2075","1432","600","834","504","598","295","268815","2269","254785","2698","14030","1689","6481","1225","7549","1460","360789","2972","79106","1894","77448","1888","1658","475","1155","457","503","245","281683","2250","268719","2622","12964","1490","6794","1274","6170","1101"
"5001300US0403","Congressional District 3 (113th Congress), Arizona","719765","15020","355085","7364","106445","4126","102249","4099","4196","1024","882","461","3314","924","248640","6036","185280","6138","63360","3807","26400","2196","36960","3211","364680","9777","105457","5097","101212","4710","4245","1238","687","332","3558","1149","259223","6383","180806","6057","78417","4702","33162","2759","45255","3488"
"5001300US0409","Congressional District 9 (113th Congress), Arizona","736472","14532","368824","9072","82986","5739","80319","5709","2667","1077","256","220","2411","998","285838","7036","238529","7253","47309","4004","18292","2317","29017","3332","367648","10013","80571","5337","78111","5238","2460","996","433","353","2027","855","287077","7453","235246","7662","51831","4010","22590","2672","29241","3374"
"5001300US3403","Congressional District 3 (113th Congress), New Jersey","741972","4648","359788","3137","81734","2243","79963","2300","1771","725","981","557","790","532","278054","2624","252971","2853","25083","1958","14873","1424","10210","1721","382184","3664","79794","2312","76621","2529","3173","1045","2017","822","1156","622","302390","2828","272157","3468","30233","2454","19849","1916","10384","1740"
"5001300US0647","Congressional District 47 (113th Congress), California","722624","10555","354629","7456","86922","4609","81717","4633","5205","1197","1059","537","4146","1037","267707","6314","173550","5748","94157","4968","49125","4093","45032","3361","367995","7384","85510","4737","80104","4819","5406","1333","782","341","4624","1262","282485","6657","173457","6063","109028","5633","57700","4444","51328","3703"
"5001300US5108","Congressional District 8 (113th Congress), Virginia","767596","10351","376710","6124","77414","3627","70136","3631","7278","1749","1364","533","5914","1816","299296","4344","199262","4804","100034","5283","44826","3171","55208","4881","390886","6336","78136","3157","71566","2948","6570","1116","1352","508","5218","1103","312750","4491","202952","4686","109798","4559","50564","3346","59234","3962"
"5001300US0805","Congressional District 5 (113th Congress), Colorado","740514","1509","376137","1505","92463","722","90477","1180","1986","879","824","510","1162","567","283674","1447","260843","3050","22831","2574","9911","1826","12920","2117","364377","1704","87596","863","85106","1215","2490","844","1312","509","1178","646","276781","1561","249084","2455","27697","2442","15549","1922","12148","2156"
"5001300US4809","Congressional District 9 (113th Congress), Texas","738924","23052","366862","12238","103639","6689","94418","6470","9221","1841","1313","716","7908","1687","263223","9216","147026","7020","116197","6877","40053","3138","76144","6253","372062","13647","100599","7236","92585","7074","8014","2065","1322","853","6692","1923","271463","9253","163411","7891","108052","5791","44006","4165","64046","5119"
"5001300US1219","Congressional District 19 (113th Congress), Florida","722151","9933","353448","5645","67554","2724","64397","2886","3157","1170","885","614","2272","963","285894","4398","231737","4758","54157","3542","22357","3227","31800","2691","368703","5863","63787","2617","61268","2736","2519","950","757","579","1762","702","304916","4426","250537","4830","54379","3961","25040","2572","29339","3364"
"5001300US3913","Congressional District 13 (113th Congress), Ohio","716143","9492","348830","5839","75243","3306","74529","3288","714","377","227","214","487","307","273587","4416","262340","4736","11247","1801","4360","1101","6887","1315","367313","5569","72054","2999","71124","3015","930","456","546","392","384","286","295259","4150","285589","4453","9670","1532","5623","1084","4047","1010"
"5001300US0107","Congressional District 7 (113th Congress), Alabama","682742","10074","320032","6220","80430","3178","79663","3152","767","522","251","373","516","348","239602","4826","230599","4786","9003","1807","2449","1031","6554","1723","362710","5460","75356","2819","75069","2832","287","226","162","196","125","106","287354","3973","280085","3997","7269","1326","2733","1051","4536","918"
"5001300US0624","Congressional District 24 (113th Congress), California","716974","2646","360527","1931","76417","909","71688","1611","4729","1311","1197","872","3532","1037","284110","1788","222905","4361","61205","4015","22043","2366","39162","3071","356447","2023","74438","1587","70663","1586","3775","1131","706","363","3069","1038","282009","1257","222123","3436","59886","3492","23954","2135","35932","3103"
"5001300US4214","Congressional District 14 (113th Congress), Pennsylvania","711042","8003","340793","4496","61488","2681","60833","2721","655","340","71","86","584","345","279305","3508","262864","3346","16441","1727","7033","1047","9408","1388","370249","5124","62545","2632","61429","2602","1116","455","237","177","879","437","307704","3899","290344","3848","17360","1652","8158","1303","9202","1203"
"5001300US4903","Congressional District 3 (113th Congress), Utah","711258","10432","354549","5995","113845","3481","111735","3307","2110","835","186","141","1924","813","240704","4555","218993","4774","21711","1855","9475","1564","12236","1665","356709","5826","107874","3969","104816","3937","3058","981","1379","622","1679","750","248835","3583","225727","3904","23108","1924","10230","1448","12878","1444"
"5001300US1803","Congressional District 3 (113th Congress), Indiana","725862","2298","357725","1887","97781","1362","95530","1385","2251","759","214","196","2037","760","259944","1204","245233","1702","14711","1815","5265","950","9446","1415","368137","1923","92600","1360","90923","1429","1677","556","518","354","1159","632","275537","1113","261762","1651","13775","1746","4650","998","9125","1605"
"5001300US4836","Congressional District 36 (113th Congress), Texas","714368","14327","358181","7882","92018","4632","88928","4424","3090","1897","127","157","2963","1883","266163","6372","226788","6011","39375","4706","12759","1820","26616","4032","356187","9151","88428","4669","86005","4594","2423","951","161","192","2262","953","267759","6312","238024","6015","29735","3372","9828","1534","19907","3031"
"5001300US5103","Congressional District 3 (113th Congress), Virginia","751694","10449","362926","7186","87092","3056","86555","3107","537","447","199","240","338","327","275834","5514","258891","5664","16943","2206","7371","1449","9572","1647","388768","5332","83447","2699","82811","2703","636","386","242","166","394","353","305321","4229","289516","4909","15805","2526","8127","1689","7678","1481"
"5001300US0636","Congressional District 36 (113th Congress), California","714975","8170","361387","5983","92737","4232","88874","4252","3863","1098","398","334","3465","1010","268650","4904","196373","4817","72277","4530","29309","2585","42968","3583","353588","6461","85180","4683","81667","4539","3513","1003","631","385","2882","956","268408","5034","193162","5531","75246","3390","30607","2597","44639","2805"
"5001300US1209","Congressional District 9 (113th Congress), Florida","734323","16002","367333","8611","95409","4747","89845","4812","5564","1349","1509","730","4055","1244","271924","6894","206994","7651","64930","4970","32711","3469","32219","4549","366990","9616","84991","4773","81713","4731","3278","1452","654","439","2624","1275","281999","6697","207372","7478","74627","5182","37184","3999","37443","4482"
"5001300US1716","Congressional District 16 (113th Congress), Illinois","706170","6216","347815","3721","82999","2105","82315","2041","684","434","412","304","272","313","264816","2861","246427","3353","18389","1939","7797","1402","10592","1621","358355","4126","81912","2442","80565","2484","1347","711","761","599","586","383","276443","2846","258354","2867","18089","2067","9267","1489","8822","1382"
"5001300US2201","Congressional District 1 (113th Congress), Louisiana","766284","9902","371140","6077","86498","3655","85635","3599","863","436","299","258","564","353","284642","4465","261359","4485","23283","2606","8198","1428","15085","2659","395144","6395","88373","3929","86870","3866","1503","607","570","337","933","516","306771","4062","287158","4125","19613","2299","10050","1434","9563","1819"
"5001300US4004","Congressional District 4 (113th Congress), Oklahoma","771753","5414","384976","3348","94890","1989","93747","2056","1143","510","309","200","834","460","290086","2152","275556","2813","14530","1697","6599","1164","7931","1234","386777","3545","91049","2345","89708","2371","1341","527","656","384","685","399","295728","2188","278106","2657","17622","1703","8997","1114","8625","1316"
"5001300US5309","Congressional District 9 (113th Congress), Washington","693597","11554","347836","7833","78742","3978","72377","3930","6365","1485","1471","543","4894","1302","269094","6741","179663","6465","89431","4299","45330","3678","44101","3504","345761","7133","74792","3777","67329","3669","7463","1800","2065","898","5398","1606","270969","5943","175422","6377","95547","4414","51635","3462","43912","3396"
"5001300US3704","Congressional District 4 (113th Congress), North Carolina","759828","15144","363218","8163","89462","4162","84495","4160","4967","1661","340","349","4627","1702","273756","6352","231636","5887","42120","3982","13304","2128","28816","3148","396610","9435","85283","4814","81317","4610","3966","1365","701","513","3265","1240","311327","7013","268030","6893","43297","3257","16871","1997","26426","2893"
"5001300US3911","Congressional District 11 (113th Congress), Ohio","698259","11244","327357","5738","80178","3355","79448","3381","730","392","190","192","540","334","247179","4617","230347","3941","16832","2144","8863","1425","7969","1574","370902","7156","79844","3352","79258","3355","586","278","211","185","375","233","291058","5316","275323","5615","15735","1778","9465","1405","6270","1005"
"5001300US2704","Congressional District 4 (113th Congress), Minnesota","678318","3461","331588","2147","83819","1451","78336","1795","5483","1010","1294","468","4189","878","247769","1898","212343","2866","35426","2303","17144","1670","18282","2078","346730","2430","78864","1423","73163","1500","5701","928","2281","794","3420","741","267866","1678","230666","3007","37200","2208","20762","1851","16438","1959"
"5001300US3411","Congressional District 11 (113th Congress), New Jersey","730671","8624","351116","6005","79109","3252","74908","3253","4201","1044","1794","653","2407","960","272007","5068","214463","4942","57544","3677","36311","2351","21233","2923","379555","5142","79576","2925","76384","2924","3192","910","1547","656","1645","679","299979","4418","236691","5043","63288","3354","42358","2564","20930","2624"
"5001300US0633","Congressional District 33 (113th Congress), California","701029","13833","339183","8074","65160","3884","62087","3956","3073","950","165","164","2908","936","274023","6842","206641","5861","67382","4726","41139","3854","26243","2739","361846","8120","63442","3950","58786","3933","4656","1501","618","409","4038","1488","298404","6596","213862","7276","84542","4874","53463","3986","31079","3201"
"5001300US2708","Congressional District 8 (113th Congress), Minnesota","661677","1273","334897","1103","73764","723","73233","699","531","259","425","238","106","101","261133","927","257239","1071","3894","776","1926","526","1968","513","326780","1036","69263","624","68453","639","810","351","594","320","216","174","257517","826","252788","1113","4729","861","2463","519","2266","576"
"5001300US3908","Congressional District 8 (113th Congress), Ohio","724285","1847","355728","1564","91617","1299","91007","1397","610","474","410","421","200","249","264111","1203","254197","1603","9914","1259","4321","908","5593","991","368557","1756","85031","1326","83745","1411","1286","669","368","230","918","615","283526","1178","273885","1754","9641","1256","5325","1210","4316","1409"
"5001300US4827","Congressional District 27 (113th Congress), Texas","709879","6179","352116","3903","91271","2550","89270","2537","2001","904","274","234","1727","869","260845","2722","234319","3840","26526","2949","8654","1591","17872","2689","357763","3696","85774","2296","84078","2360","1696","641","237","211","1459","547","271989","2554","247023","3722","24966","2627","10328","1577","14638","2069"
"5001300US4834","Congressional District 34 (113th Congress), Texas","716416","10769","351780","6461","108665","4108","103808","4122","4857","1371","208","245","4649","1365","243115","4350","180467","5155","62648","4085","18001","2040","44647","3801","364636","6132","108132","3816","104890","3757","3242","1079","160","184","3082","1058","256504","4338","179626","4993","76878","4079","25910","2290","50968","3678"
"5001300US0641","Congressional District 41 (113th Congress), California","726487","5845","359984","5730","105097","4294","100480","4125","4617","1335","1184","773","3433","1110","254887","5346","170453","5549","84434","4446","32732","2532","51702","3742","366503","5798","100497","4027","96774","3934","3723","952","222","163","3501","898","266006","4506","178374","5701","87632","3803","34875","2855","52757","3434"
"5001300US2001","Congressional District 1 (113th Congress), Kansas","725222","1646","368618","1851","91846","1417","89719","1597","2127","696","183","162","1944","687","276772","1849","252236","2835","24536","2019","8064","1177","16472","1529","356604","2030","85396","1574","83595","1666","1801","614","260","201","1541","583","271208","1371","249969","2006","21239","1471","6581","1125","14658","1424"
"5001300US1218","Congressional District 18 (113th Congress), Florida","710837","11272","344555","6719","71222","3280","69307","3260","1915","842","202","178","1713","826","273333","4852","225680","5881","47653","3722","22630","2607","25023","3150","366282","6802","66459","3003","63610","2941","2849","1221","766","734","2083","968","299823","5376","250828","6910","48995","4355","28629","3330","20366","3677"
"5001300US3612","Congressional District 12 (113th Congress), New York","705637","16732","333883","11035","36804","3906","34836","3717","1968","863","863","624","1105","522","297079","9803","212508","7510","84571","6517","37325","3827","47246","4678","371754","8699","38395","3571","35196","3464","3199","1393","303","256","2896","1344","333359","7486","230177","6770","103182","6477","50607","4760","52575","4425"
"5001300US4101","Congressional District 1 (113th Congress), Oregon","789881","4355","390610","2770","97584","1599","92974","2046","4610","1241","2037","987","2573","851","293026","2272","241915","3048","51111","2753","20583","1991","30528","2803","399271","2802","91894","1383","86851","1810","5043","1282","1670","645","3373","1211","307377","2186","256356","3009","51021","2848","24233","1973","26788","2551"
"5001300US4822","Congressional District 22 (113th Congress), Texas","750796","15838","369172","9134","107313","5254","100843","5326","6470","1537","1655","657","4815","1411","261859","5922","188405","5854","73454","4636","39706","3683","33748","3833","381624","9660","101937","5206","93482","5203","8455","1856","2284","995","6171","1682","279687","6184","193619","5925","86068","4817","46841","4197","39227","4071"
"5001300US0104","Congressional District 4 (113th Congress), Alabama","680966","3767","331717","2614","80929","2052","79666","2091","1263","636","333","368","930","507","250788","2195","241117","2444","9671","1694","2224","830","7447","1677","349249","2878","78007","1863","77134","1831","873","491","336","253","537","422","271242","1861","261896","2394","9346","1611","3258","968","6088","1181"
"5001300US4503","Congressional District 3 (113th Congress), South Carolina","665638","5729","327181","3805","78372","2552","77419","2463","953","616","143","175","810","593","248809","2276","238549","2508","10260","1538","2669","772","7591","1366","338457","3400","71184","2008","70119","2221","1065","617","320","317","745","577","267273","2718","256653","2797","10620","1670","3977","1084","6643","1182"
"5001300US4709","Congressional District 9 (113th Congress), Tennessee","718017","5738","342867","3347","94631","1966","92785","2228","1846","595","298","261","1548","593","248236","2730","226603","3230","21633","2258","5755","1117","15878","2115","375150","3761","90016","2276","88248","2478","1768","855","258","264","1510","810","285134","2508","270335","2931","14799","1742","5191","1160","9608","1318"
"5001300US0622","Congressional District 22 (113th Congress), California","717545","14481","355162","8315","108103","4449","105533","4390","2570","817","156","169","2414","814","247059","5627","185573","5354","61486","3981","22288","2197","39198","3585","362383","8775","103068","3933","99726","3959","3342","880","462","235","2880","876","259315","6251","200470","5292","58845","3406","23745","2205","35100","3210"
"5001300US0803","Congressional District 3 (113th Congress), Colorado","720338","3579","363772","2909","82081","1808","80736","1987","1345","622","180","162","1165","584","281691","2441","260891","2603","20800","1973","6100","1392","14700","1693","356566","2846","81105","2255","79604","2336","1501","695","477","459","1024","514","275461","1924","253947","2656","21514","2365","7998","1530","13516","2010"
"5001300US0608","Congressional District 8 (113th Congress), California","708578","9457","353674","7779","97727","5043","95146","4923","2581","938","150","143","2431","929","255947","5467","212661","6264","43286","4211","20961","3032","22325","3567","354904","7570","100918","5187","98388","5125","2530","1203","196","195","2334","1192","253986","6077","209179","7129","44807","4603","19926","3126","24881","3212"
"5001300US2301","Congressional District 1 (113th Congress), Maine","666642","3463","323974","2307","69136","1223","67417","1289","1719","707","381","367","1338","639","254838","1841","244072","2339","10766","1604","5359","983","5407","1308","342668","2249","64759","1398","63431","1354","1328","594","613","373","715","433","277909","1360","263769","1963","14140","1368","9148","1453","4992","938"
"5001300US4823","Congressional District 23 (113th Congress), Texas","717598","14368","366814","8756","108855","5258","104917","5009","3938","1163","590","474","3348","987","257959","5972","201946","6528","56013","3198","18492","2306","37521","3275","350784","7616","98209","5066","94679","4899","3530","1000","800","553","2730","838","252575","4810","192291","4913","60284","3566","25501","2685","34783","2975"
"5001300US2302","Congressional District 2 (113th Congress), Maine","662550","3463","326740","2319","68011","1265","66617","1262","1394","507","672","353","722","325","258729","1687","251950","1866","6779","1181","3410","813","3369","842","335810","2035","64081","1051","63211","1093","870","378","481","260","389","271","271729","1445","261630","1593","10099","1304","5124","739","4975","960"
"5001300US3502","Congressional District 2 (113th Congress), New Mexico","697941","5109","351562","3049","92906","2069","90309","2499","2597","992","411","289","2186","952","258656","2642","223690","3993","34966","3041","12136","1756","22830","2422","346379","3253","86384","2083","83773","2334","2611","1007","298","195","2313","1007","259995","2349","225104","3371","34891","2254","13853","1871","21038","2402"
"5001300US1704","Congressional District 4 (113th Congress), Illinois","712964","16203","363279","9970","102174","5140","96973","5069","5201","1076","839","480","4362","941","261105","7886","136116","5865","124989","5148","38420","3462","86569","4880","349685","8681","96150","4638","91869","4620","4281","994","504","323","3777","918","253535","6247","139835","5208","113700","4001","40740","2729","72960","4098"
"5001300US2603","Congressional District 3 (113th Congress), Michigan","715155","2781","350634","2871","91472","2153","89373","2299","2099","578","421","267","1678","542","259162","2928","242014","3475","17148","2256","5590","1090","11558","2100","364521","2953","90893","1903","88864","1825","2029","663","941","528","1088","398","273628","2655","256789","2775","16839","1441","6713","1178","10126","1295"
"5001300US4501","Congressional District 1 (113th Congress), South Carolina","699487","7228","335652","4927","78064","2461","77383","2516","681","436","248","225","433","377","257588","4183","237575","4094","20013","2317","9352","1933","10661","1328","363835","4466","78879","2174","77719","2124","1160","701","545","498","615","503","284956","3400","265101","3438","19855","2014","10080","1455","9775","1454"
"5001300US0612","Congressional District 12 (113th Congress), California","717042","8572","366611","4760","45819","2044","41873","2106","3946","1087","824","452","3122","1073","320792","3740","207783","5210","113009","5193","61639","4249","51370","3906","350431","4833","46014","2055","42748","2168","3266","975","1309","782","1957","602","304417","3764","177254","4710","127163","4944","78529","4739","48634","3862"
"5001300US5302","Congressional District 2 (113th Congress), Washington","689226","8854","343108","5789","75146","3452","70764","3348","4382","1325","1441","662","2941","1276","267962","4721","223781","5255","44181","4267","22574","2927","21607","2880","346118","5499","72138","3916","68807","3990","3331","1179","1156","687","2175","772","273980","3613","227480","4580","46500","2726","24043","2408","22457","2346"
"5001300US1709","Congressional District 9 (113th Congress), Illinois","719112","13610","351296","8310","78674","5069","70715","5120","7959","2038","2083","717","5876","1866","272622","6424","186391","5979","86231","5972","47040","3669","39191","4298","367816","8655","74666","4727","67215","4624","7451","1701","1769","617","5682","1607","293150","6507","198586","6338","94564","5442","56895","3323","37669","4131"
"5001300US0631","Congressional District 31 (113th Congress), California","724413","10684","357796","7987","107111","4948","103946","4960","3165","1333","503","278","2662","1288","250685","5924","180845","6171","69840","4352","32790","2640","37050","3155","366617","6913","99585","4973","95901","4926","3684","990","556","353","3128","950","267032","5587","189172","5646","77860","4736","39572","3302","38288","3809"
"5001300US1314","Congressional District 14 (113th Congress), Georgia","692581","2452","341550","2544","93304","2163","91536","2252","1768","925","551","683","1217","760","248246","1944","225662","2205","22584","1523","6570","1535","16014","1511","351031","2443","86500","1803","84940","1786","1560","504","129","158","1431","499","264531","1758","242985","2048","21546","1765","6645","1588","14901","1498"
"5001300US1303","Congressional District 3 (113th Congress), Georgia","704557","7943","339600","5043","90763","3344","89319","3424","1444","634","174","203","1270","641","248837","3453","234375","3445","14462","1824","5970","1483","8492","1559","364957","5220","88167","3248","87357","3177","810","425","230","287","580","380","276790","3849","264110","4152","12680","1809","5822","1228","6858","1571"
"5001300US3915","Congressional District 15 (113th Congress), Ohio","726053","9607","366560","5911","86658","3343","86038","3292","620","334","120","122","500","321","279902","4777","268584","4168","11318","2370","4457","1055","6861","1931","359493","5952","81324","3204","80554","3214","770","453","249","189","521","371","278169","3939","266506","3838","11663","1609","6483","1380","5180","1093"
"5001300US4506","Congressional District 6 (113th Congress), South Carolina","667790","10975","329572","7483","79517","4445","78510","4429","1007","567","362","463","645","361","250055","5868","236151","5887","13904","1815","3584","842","10320","1777","338218","6626","69964","3735","69593","3756","371","279","11","22","360","278","268254","4684","258420","4540","9834","1702","3321","811","6513","1470"
"5001300US1310","Congressional District 10 (113th Congress), Georgia","708026","14146","343902","7032","87300","4163","86425","4155","875","343","76","123","799","337","256602","4744","240061","4611","16541","2916","6735","1644","9806","2171","364124","8947","84451","4384","83295","4248","1156","1131","128","130","1028","1119","279673","6405","260265","4991","19408","4395","7845","1748","11563","3420"
"5001300US0601","Congressional District 1 (113th Congress), California","711354","5390","359727","4224","77853","2529","76508","2646","1345","742","511","416","834","532","281874","3120","262077","3968","19797","2185","9728","1562","10069","1581","351627","3350","70142","2254","69165","2270","977","490","276","260","701","414","281485","2410","261277","3075","20208","2270","12089","1563","8119","1337"
"5001300US0603","Congressional District 3 (113th Congress), California","712075","5387","357491","4491","89771","2961","87333","2865","2438","760","987","572","1451","543","267720","3723","209023","3757","58697","3379","26325","2824","32372","2914","354584","4012","85891","2828","83251","2961","2640","781","767","509","1873","661","268693","2912","205375","3987","63318","3466","32460","2727","30858","3270"
"5001300US1715","Congressional District 15 (113th Congress), Illinois","712171","5085","354036","3484","83066","2428","82503","2425","563","362","209","209","354","302","270970","2463","265983","2601","4987","1056","1633","565","3354","998","358135","3206","81811","2027","81567","2012","244","160","80","102","164","157","276324","2327","272337","2350","3987","772","2300","681","1687","615"
"5001300US2801","Congressional District 1 (113th Congress), Mississippi","750432","2916","360112","2921","93720","1903","93182","1900","538","388","65","81","473","375","266392","2213","259637","2420","6755","1247","2549","707","4206","958","390320","2828","93370","1835","92979","1838","391","413","329","395","62","88","296950","2194","291384","2444","5566","1013","2630","741","2936","665"
"5001300US1207","Congressional District 7 (113th Congress), Florida","720817","11468","353866","6777","78798","3913","76497","3840","2301","1008","824","573","1477","809","275068","5613","239344","5727","35724","3060","20942","2354","14782","2162","366951","7217","74666","4098","72722","4181","1944","746","874","477","1070","541","292285","5060","250766","5626","41519","3420","26898","2978","14621","2618"
