"GEO_ID","NAME","B05003_001E","B05003_001M","B05003_002E","B05003_002M","B05003_003E","B05003_003M","B05003_004E","B05003_004M","B05003_005E","B05003_005M","B05003_006E","B05003_006M","B05003_007E","B05003_007M","B05003_008E","B05003_008M","B05003_009E","B05003_009M","B05003_010E","B05003_010M","B05003_011E","B05003_011M","B05003_012E","B05003_012M","B05003_013E","B05003_013M","B05003_014E","B05003_014M","B05003_015E","B05003_015M","B05003_016E","B05003_016M","B05003_017E","B05003_017M","B05003_018E","B05003_018M","B05003_019E","B05003_019M","B05003_020E","B05003_020M","B05003_021E","B05003_021M","B05003_022E","B05003_022M","B05003_023E","B05003_023M"
"5001100US3622","Congressional District 22 (111th Congress), New York","676798","6275","334498","4770","73947","3055","71753","2997","2194","741","678","461","1516","703","260551","4155","229047","4555","31504","3123","14087","1906","17417","2494","342300","4683","66826","3065","64977","3222","1849","809","587","365","1262","794","275474","3313","244043","4420","31431","2682","14752","1777","16679","2309"
"5001100US5401","Congressional District 1 (111th Congress), West Virginia","619576","3981","308419","2777","64371","1609","64060","1611","311","294","0","269","311","294","244048","2427","240205","2434","3843","833","1679","514","2164","777","311157","2519","58376","1536","58257","1553","119","178","23","41","96","169","252781","2156","249453","2205","3328","802","1661","571","1667","678"
"5001100US1802","Congressional District 2 (111th Congress), Indiana","677175","5562","334516","3674","87247","2652","84965","2613","2282","1018","529","506","1753","885","247269","2530","232099","2819","15170","1804","5846","1220","9324","1883","342659","3556","81661","2079","80284","2300","1377","761","645","435","732","511","260998","3066","247101","3099","13897","1468","5299","1228","8598","1365"
"5001100US1208","Congressional District 8 (111th Congress), Florida","823569","14947","413673","8352","94971","4630","90741","4547","4230","1193","909","425","3321","1177","318702","6278","258945","6650","59757","5067","28388","3439","31369","4388","409896","10201","81166","4969","76531","4830","4635","1482","987","598","3648","1240","328730","7869","264044","7848","64686","4579","33362","3185","31324","3295"
"5001100US4005","Congressional District 5 (111th Congress), Oklahoma","758497","3442","372475","2455","99455","1800","95321","2158","4134","1335","226","224","3908","1309","273020","1825","237564","2775","35456","2121","9883","1316","25573","1958","386022","2069","94189","1383","90686","1665","3503","1180","274","217","3229","1184","291833","1819","262096","2953","29737","2245","10805","1605","18932","1982"
"5001100US2702","Congressional District 2 (111th Congress), Minnesota","731366","4184","361685","2984","102644","1814","100697","1820","1947","701","825","346","1122","539","259041","2709","237532","3119","21509","2091","11441","1375","10068","1584","369681","3032","98874","2208","95358","2376","3516","870","1545","545","1971","777","270807","2258","246618","2792","24189","2203","13824","1939","10365","1456"
"5001100US3909","Congressional District 9 (111th Congress), Ohio","617749","4760","302305","2803","73262","1614","72478","1734","784","452","0","269","784","452","229043","2230","218615","2779","10428","2006","5542","1358","4886","1408","315444","3163","70488","1733","69433","1852","1055","602","250","241","805","555","244956","2330","235550","2894","9406","1407","5880","1182","3526","1126"
"5001100US4901","Congressional District 1 (111th Congress), Utah","914458","5856","461810","4788","150900","2397","146495","2689","4405","1255","331","298","4074","1271","310910","3998","281126","3921","29784","3064","9537","1377","20247","3077","452648","4031","140603","2586","137706","2710","2897","1027","481","365","2416","932","312045","2826","281317","3089","30728","2815","12452","1924","18276","2066"
"5001100US4903","Congressional District 3 (111th Congress), Utah","972364","7555","489530","6333","165963","4579","163014","4731","2949","951","433","389","2516","861","323567","5342","279971","5083","43596","3218","12858","1723","30738","3055","482834","5128","155776","3956","150945","4014","4831","1477","692","525","4139","1279","327058","3596","285984","4114","41074","2765","13721","2028","27353","2411"
"5001100US0616","Congressional District 16 (111th Congress), California","668121","13243","335525","7684","85648","3878","80191","3519","5457","1594","1421","551","4036","1438","249877","5719","133990","5380","115887","4665","58220","2837","57667","4036","332596","7291","81306","4060","75614","3805","5692","1319","1445","513","4247","1160","251290","5934","128249","5851","123041","5645","67032","4199","56009","4232"
"5001100US3701","Congressional District 1 (111th Congress), North Carolina","640553","10300","307600","6381","79261","3698","78581","3631","680","393","37","49","643","385","228339","4606","217239","4245","11100","1945","1900","869","9200","1759","332953","6214","70597","3372","69890","3352","707","477","175","257","532","402","262356","4499","253359","4589","8997","1624","2757","795","6240","1294"
"5001100US0641","Congressional District 41 (111th Congress), California","801137","13291","392155","8890","104378","5479","100824","5402","3554","1234","771","763","2783","1092","287777","6682","236328","6529","51449","4109","22418","2465","29031","3315","408982","10321","106526","6783","103865","6542","2661","931","781","462","1880","836","302456","7268","243899","7166","58557","4820","28960","3152","29597","3769"
"5001100US3201","Congressional District 1 (111th Congress), Nevada","803286","16651","404788","10519","107850","5764","99201","5257","8649","1931","993","524","7656","1857","296938","8100","205054","6981","91884","6019","30499","3433","61385","5247","398498","9863","108174","5377","101274","5253","6900","1532","399","396","6501","1532","290324","6878","201407","6182","88917","5060","28003","2928","60914","4684"
"5001100US1902","Congressional District 2 (111th Congress), Iowa","618688","1961","303139","2289","69640","1471","68497","1504","1143","498","208","237","935","442","233499","1463","219238","1913","14261","1622","6051","1151","8210","1348","315549","1786","72862","1539","70071","1799","2791","1109","1198","746","1593","799","242687","1199","229193","1927","13494","1725","5101","961","8393","1446"
"5001100US2003","Congressional District 3 (111th Congress), Kansas","772798","3271","379453","2563","101879","1457","98673","1554","3206","1067","299","254","2907","1016","277574","2064","243573","3000","34001","2249","8811","1311","25190","2149","393345","2301","97846","1395","94865","1663","2981","1030","1176","573","1805","890","295499","1484","264741","2155","30758","1804","11437","1584","19321","1920"
"5001100US3917","Congressional District 17 (111th Congress), Ohio","602981","7240","292290","4487","64368","2697","63676","2595","692","577","154","153","538","556","227922","3840","219674","3896","8248","1834","4063","854","4185","1532","310691","4824","62546","2768","62081","2716","465","317","0","269","465","317","248145","3458","240572","3588","7573","1024","4221","785","3352","789"
"5001100US2405","Congressional District 5 (111th Congress), Maryland","767304","11987","372592","6302","96823","3596","93497","3485","3326","1147","962","592","2364","990","275769","4746","235234","4554","40535","3945","18884","2301","21651","3204","394712","8018","91214","3892","88836","3786","2378","739","762","488","1616","753","303498","6184","261154","6230","42344","3777","22139","2276","20205","3027"
"5001100US5305","Congressional District 5 (111th Congress), Washington","725352","1579","358923","1814","82852","1461","80632","1302","2220","1132","81","100","2139","1129","276071","1320","258636","1918","17435","1883","7216","1316","10219","1526","366429","1721","80246","1315","78406","1474","1840","710","601","419","1239","565","286183","1289","264004","2371","22179","2228","10272","1334","11907","2003"
"5001100US1211","Congressional District 11 (111th Congress), Florida","677169","16895","328577","9064","79797","4722","75957","4483","3840","1326","770","575","3070","1046","248780","6795","197468","6693","51312","4774","21466","2533","29846","4523","348592","9406","74345","5162","69501","4909","4844","1351","1082","626","3762","1257","274247","6805","216787","7001","57460","5193","25237","3271","32223","3916"
"5001100US2612","Congressional District 12 (111th Congress), Michigan","633165","7724","298002","5141","67272","3687","64935","3612","2337","1022","474","216","1863","1015","230730","5016","203588","4831","27142","2397","16851","1896","10291","1690","335163","5419","71230","3384","68488","3617","2742","850","1113","544","1629","659","263933","4229","236862","4674","27071","2155","16217","1706","10854","1735"
"5001100US3503","Congressional District 3 (111th Congress), New Mexico","688431","7015","341844","3949","93081","2630","90980","2730","2101","955","329","288","1772","886","248763","2794","228117","3684","20646","2599","6215","1489","14431","2262","346587","4724","86953","2422","84834","2506","2119","852","318","222","1801","827","259634","3479","239440","4502","20194","2390","7506","1541","12688","2068"
"5001100US3908","Congressional District 8 (111th Congress), Ohio","664904","6858","324806","3988","85364","3038","83159","2848","2205","948","1000","668","1205","897","239442","2497","229243","2631","10199","1502","3821","823","6378","1455","340098","4348","79171","2669","77740","2446","1431","788","362","334","1069","845","260927","2500","249211","2829","11716","1379","5990","1061","5726","1168"
"5001100US5103","Congressional District 3 (111th Congress), Virginia","680587","13144","328307","9173","76950","3711","75296","3731","1654","697","280","255","1374","662","251357","7956","236065","8310","15292","2360","5741","1409","9551","2124","352280","7473","76284","3291","74315","3357","1969","1097","184","145","1785","1078","275996","5644","257787","5660","18209","2457","7211","1417","10998","1783"
"5001100US5501","Congressional District 1 (111th Congress), Wisconsin","730437","5129","365403","3768","92377","2390","90901","2330","1476","741","707","496","769","557","273026","3167","254848","3465","18178","1898","7286","1042","10892","1798","365034","4033","87435","3083","85625","2993","1810","775","902","516","908","572","277599","2841","260471","3329","17128","2081","8084","1589","9044","1381"
"5001100US1713","Congressional District 13 (111th Congress), Illinois","777599","7530","381876","6627","105231","4864","100328","4682","4903","1231","1281","613","3622","1059","276645","5770","221494","5763","55151","4436","29840","2539","25311","3931","395723","5321","104576","4175","99229","3938","5347","1357","1556","690","3791","1184","291147","4766","232606","5599","58541","3599","32137","2541","26404","2713"
"5001100US0603","Congressional District 3 (111th Congress), California","790923","11151","397061","8018","99688","4395","94941","4132","4747","1592","1233","772","3514","1252","297373","6240","239479","7067","57894","4504","30421","2824","27473","3484","393862","6531","92866","3819","87747","3836","5119","1623","763","441","4356","1598","300996","4812","241464","5432","59532","4362","34931","3082","24601","2789"
"5001100US1602","Congressional District 2 (111th Congress), Idaho","730330","5635","366556","3805","103583","2359","101428","2460","2155","757","586","455","1569","657","262973","2682","240739","3201","22234","2006","6275","1298","15959","1911","363774","4054","96611","2267","94188","2338","2423","722","364","279","2059","692","267163","3124","245504","3387","21659","1917","7040","1283","14619","1903"
"5001100US2708","Congressional District 8 (111th Congress), Minnesota","660621","1590","335543","1559","75990","1040","75442","1052","548","344","471","321","77","121","259553","1423","255599","1633","3954","921","1888","512","2066","721","325078","1756","69765","1076","68963","1044","802","378","482","261","320","291","255313","1138","250678","1225","4635","767","3084","685","1551","460"
"5001100US5505","Congressional District 5 (111th Congress), Wisconsin","707744","6368","342957","4652","84169","2944","83166","2916","1003","431","588","292","415","300","258788","3883","245954","3930","12834","1500","7530","1055","5304","1165","364787","4257","81589","2593","79447","2602","2142","611","1863","587","279","221","283198","3090","269629","2985","13569","1800","7620","1016","5949","1410"
"5001100US5508","Congressional District 8 (111th Congress), Wisconsin","704980","3484","354620","2483","87685","1756","86275","1942","1410","728","663","571","747","488","266935","1625","256836","1909","10099","1295","3723","912","6376","1108","350360","2496","77111","1481","75778","1412","1333","632","671","488","662","412","273249","1713","263531","2011","9718","1149","3500","796","6218","1001"
"5001100US0647","Congressional District 47 (111th Congress), California","634506","11897","321005","8602","91534","4607","82611","4775","8923","1944","629","346","8294","1953","229471","6780","86727","5804","142744","5312","55234","3010","87510","5127","313501","7077","92001","4790","82250","4616","9751","1750","1096","559","8655","1647","221500","5783","85616","5033","135884","5028","56298","3883","79586","4791"
"5001100US4504","Congressional District 4 (111th Congress), South Carolina","769959","1137","374397","1721","96540","1268","93026","1377","3514","1079","508","354","3006","1073","277857","1504","250953","2440","26904","2083","6726","1373","20178","1985","395562","1556","89754","1091","87393","1406","2361","956","695","377","1666","873","305808","1190","282888","2294","22920","2034","7630","1181","15290","2129"
"5001100US2204","Congressional District 4 (111th Congress), Louisiana","673343","2375","331625","2190","86469","1411","86109","1432","360","260","84","114","276","233","245156","1489","237488","1638","7668","1351","2359","714","5309","1077","341718","1960","79982","1451","79540","1498","442","298","153","212","289","223","261736","1103","253528","1621","8208","1221","3435","844","4773","993"
"5001100US0645","Congressional District 45 (111th Congress), California","907715","11999","451134","7831","132591","4641","125875","4736","6716","1399","552","316","6164","1405","318543","6662","225542","7491","93001","5303","36580","3260","56421","5098","456581","7358","124164","5236","116853","5442","7311","1735","815","416","6496","1678","332417","6317","233318","5972","99099","4899","43577","3436","55522","4076"
"5001100US1304","Congressional District 4 (111th Congress), Georgia","671520","13882","324298","9156","90199","4232","83303","4274","6896","1875","501","271","6395","1849","234099","7051","164107","5328","69992","5610","19774","2589","50218","5556","347222","7310","87649","3548","81927","3708","5722","1778","733","539","4989","1647","259573","5646","201473","4932","58100","4165","20865","2283","37235","3663"
"5001100US0601","Congressional District 1 (111th Congress), California","710852","6446","351919","4826","82195","3340","75738","3050","6457","1792","1330","1258","5127","1310","269724","3096","222077","3874","47647","3201","17369","2157","30278","3151","358933","4994","75187","2604","71172","2696","4015","1150","685","447","3330","1041","283746","3840","233446","5152","50300","3749","23581","2689","26719","2992"
"5001100US0606","Congressional District 6 (111th Congress), California","663617","5291","326171","3880","70948","2473","66585","2618","4363","1279","385","268","3978","1287","255223","2419","200987","3665","54236","3394","19388","2389","34848","2994","337446","3415","71111","1882","67671","1968","3440","999","670","340","2770","1009","266335","2880","211365","4269","54970","3674","24314","3033","30656","2838"
"5001100US1207","Congressional District 7 (111th Congress), Florida","821230","12907","397299","7947","86874","3982","85226","4073","1648","651","848","481","800","404","310425","6022","277633","6324","32792","3854","17545","2056","15247","2930","423931","7280","87602","3877","85602","3853","2000","855","753","444","1247","752","336329","5427","296893","6378","39436","4305","23698","2581","15738","3304"
"5001100US1219","Congressional District 19 (111th Congress), Florida","739675","16084","346553","8076","74436","4591","68714","4757","5722","1205","983","601","4739","1079","272117","7191","184499","6170","87618","4964","41920","3486","45698","3898","393122","10392","70117","4572","65187","4542","4930","1343","1174","604","3756","1200","323005","8238","226059","6954","96946","4901","48497","3842","48449","4299"
"5001100US1225","Congressional District 25 (111th Congress), Florida","843396","19498","429275","11683","111891","5461","98853","5009","13038","2410","2194","851","10844","2087","317384","9508","142772","6873","174612","7455","86258","5246","88354","5779","414121","11137","97338","5005","86169","5166","11169","2240","1934","801","9235","2018","316783","9160","121078","6234","195705","7370","107227","5161","88478","6281"
"5001100US4816","Congressional District 16 (111th Congress), Texas","765076","4779","370675","2964","114594","2105","109678","2721","4916","1569","752","628","4164","1416","256081","1574","175734","4023","80347","4141","34836","2777","45511","3501","394401","2741","110082","1459","105443","1928","4639","1376","584","587","4055","1216","284319","1887","176962","4943","107357","4685","48701","3083","58656","4080"
"5001100US0504","Congressional District 4 (111th Congress), Arkansas","653877","1656","318535","2837","77095","2468","76244","2443","851","456","202","143","649","404","241440","1537","234421","1752","7019","1198","2045","687","4974","1071","335342","2793","76029","2520","75749","2543","280","250","115","186","165","178","259313","1561","250310","1934","9003","1446","3193","1016","5810","936"
"5001100US4218","Congressional District 18 (111th Congress), Pennsylvania","646273","9587","314447","5928","66241","3190","64909","3146","1332","592","315","218","1017","528","248206","4298","238310","4560","9896","1593","5685","1096","4211","1089","331826","6369","62285","3906","60709","3822","1576","542","1011","368","565","399","269541","5302","257949","5271","11592","1723","6015","1068","5577","1655"
"5001100US1308","Congressional District 8 (111th Congress), Georgia","711873","7879","345820","5043","95182","3450","93219","3537","1963","1047","55","93","1908","1039","250638","3336","236437","3444","14201","1475","4682","1337","9519","1533","366053","5500","89395","3623","88559","3673","836","532","116","129","720","510","276658","3121","264210","3297","12448","1576","4592","1142","7856","1365"
"5001100US4902","Congressional District 2 (111th Congress), Utah","889647","9367","446509","6719","134974","4656","132166","4525","2808","973","718","402","2090","893","311535","5772","282776","5893","28759","3173","9802","1750","18957","2535","443138","6370","125460","4054","121398","3987","4062","1216","713","445","3349","1121","317678","4421","290933","4624","26745","2653","13018","1744","13727","1867"
"5001100US0102","Congressional District 2 (111th Congress), Alabama","666779","6747","319635","4136","79226","2575","78102","2592","1124","504","34","59","1090","498","240409","3244","233583","3197","6826","1043","2325","832","4501","948","347144","4596","79445","2524","78597","2608","848","454","276","276","572","390","267699","3209","260229","3504","7470","1253","3645","857","3825","800"
"5001100US1703","Congressional District 3 (111th Congress), Illinois","661589","14496","318476","7907","83855","4703","80745","4958","3110","977","748","415","2362","937","234621","6339","163579","6129","71042","4436","30728","2418","40314","4108","343113","10008","87937","6646","83539","6480","4398","1261","856","463","3542","1172","255176","6957","183045","6827","72131","4250","33664","3082","38467","3651"
"5001100US2701","Congressional District 1 (111th Congress), Minnesota","644273","798","318445","1693","77772","1798","75610","1663","2162","867","769","489","1393","747","240673","1411","225868","1289","14805","1472","5516","1076","9289","1176","325828","1851","74157","1842","72554","1869","1603","583","528","339","1075","435","251671","1313","238421","1346","13250","1590","6002","1390","7248","957"
"5001100US1704","Congressional District 4 (111th Congress), Illinois","580404","17867","296832","10869","80145","5470","74615","5100","5530","1660","489","436","5041","1593","216687","8433","115575","6308","101112","6233","27310","2773","73802","5366","283572","9969","77220","5518","72423","5055","4797","1419","430","428","4367","1408","206352","7013","115380","5370","90972","5474","29402","2967","61570","4533"
"5001100US2601","Congressional District 1 (111th Congress), Michigan","649813","2485","330621","1727","66986","1376","66572","1382","414","199","196","167","218","135","263635","1434","258103","1521","5532","1207","2107","557","3425","1070","319192","2161","62295","1338","61741","1348","554","317","238","177","316","214","256897","1451","251410","1620","5487","800","2957","647","2530","524"
"5001100US3712","Congressional District 12 (111th Congress), North Carolina","735056","15935","356083","9571","97065","5370","93163","5305","3902","1233","636","437","3266","1115","259018","7162","217699","7056","41319","3851","8676","1695","32643","3702","378973","9267","88244","4975","85981","4791","2263","937","59","100","2204","921","290729","6426","256878","6301","33851","3391","7637","1290","26214","3364"
"5001100US2904","Congressional District 4 (111th Congress), Missouri","681465","6401","341923","3807","81355","2254","80334","2345","1021","539","233","249","788","491","260568","3421","252977","3114","7591","1828","2713","753","4878","1568","339542","4061","78883","2942","77472","3031","1411","948","574","438","837","775","260659","3282","252078","3099","8581","1556","3881","962","4700","1240"
"5001100US3615","Congressional District 15 (111th Congress), New York","672369","12921","322597","8165","64004","3281","58992","3615","5012","1480","939","646","4073","1220","258593","6762","159335","6995","99258","6656","38123","3481","61135","5783","349772","7850","60356","2797","55932","2975","4424","1552","651","371","3773","1512","289416","7036","175995","7091","113421","5821","55214","4206","58207","5311"
"5001100US4826","Congressional District 26 (111th Congress), Texas","904158","11235","445129","7878","132163","5072","126690","4934","5473","1385","1212","713","4261","1268","312966","5448","258402","5584","54564","4182","17751","1987","36813","3759","459029","7788","123650","4895","118882","5168","4768","1361","808","498","3960","1260","335379","5742","284856","5813","50523","3715","20062","2370","30461","2986"
"5001100US4823","Congressional District 23 (111th Congress), Texas","845902","18900","415563","10650","125451","6104","121032","5869","4419","1704","163","188","4256","1699","290112","7432","231574","7547","58538","4703","21374","2441","37164","3820","430339","10917","124013","5593","118842","5406","5171","1603","652","375","4519","1617","306326","7450","241561","7609","64765","3770","28108","2850","36657","3373"
"5001100US0905","Congressional District 5 (111th Congress), Connecticut","717497","8350","344867","6227","81520","4299","78544","4213","2976","947","795","415","2181","860","263347","4628","218437","5579","44910","3917","21104","2138","23806","3178","372630","5937","84510","3341","80549","3302","3961","1160","752","348","3209","1088","288120","4902","240613","6169","47507","4060","23783","2665","23724","3004"
"5001100US3703","Congressional District 3 (111th Congress), North Carolina","738500","10498","373647","6392","87357","3238","84574","3071","2783","1087","349","308","2434","1038","286290","4897","268760","4188","17530","2440","6627","1612","10903","1977","364853","6475","80681","3316","78736","3300","1945","768","134","154","1811","750","284172","5250","268801","4856","15371","2091","5331","1225","10040","1828"
"5001100US3705","Congressional District 5 (111th Congress), North Carolina","698492","7744","339894","4951","81332","3009","78866","3099","2466","922","608","352","1858","898","258562","3737","242663","3890","15899","1820","4784","1257","11115","1643","358598","4960","75958","2678","73558","2755","2400","1151","636","391","1764","1109","282640","3548","266360","3525","16280","1633","5453","1148","10827","1468"
"5001100US0901","Congressional District 1 (111th Congress), Connecticut","714355","7284","344348","5174","85439","3051","81908","3296","3531","1127","713","431","2818","1023","258909","4014","213466","5094","45443","3466","24449","2420","20994","2864","370007","4644","77954","2790","73579","2778","4375","1281","1753","856","2622","982","292053","3703","241854","4571","50199","3620","26803","2523","23396","2442"
"5001100US3918","Congressional District 18 (111th Congress), Ohio","655268","7660","323969","5128","83048","2600","82936","2577","112","165","0","269","112","165","240921","3686","238714","3657","2207","653","872","335","1335","588","331299","4336","76961","2238","76903","2238","58","113","58","113","0","269","254338","3084","250472","3259","3866","977","2139","622","1727","738"
"5001100US5101","Congressional District 1 (111th Congress), Virginia","789312","15300","393862","11848","100005","3584","98197","3555","1808","775","733","581","1075","625","293857","11187","270392","10312","23465","2713","13907","2472","9558","1675","395450","7056","91730","3930","89849","3871","1881","785","1084","564","797","430","303720","5169","274740","5322","28980","2376","17075","1854","11905","2042"
"5001100US0636","Congressional District 36 (111th Congress), California","658353","16341","329376","9722","76625","5371","71239","5033","5386","1816","951","542","4435","1650","252751","7754","172304","6862","80447","5417","37280","3608","43167","4701","328977","10204","72254","5560","67569","5375","4685","1879","614","550","4071","1801","256723","7026","167478","6157","89245","5021","47723","3815","41522","3665"
"5001100US1223","Congressional District 23 (111th Congress), Florida","680693","19013","338195","10911","88292","4643","78616","4286","9676","1691","1160","563","8516","1686","249903","9130","151451","6696","98452","6656","36913","3243","61539","6030","342498","11322","84137","5327","76815","5439","7322","1708","1569","639","5753","1609","258361","8140","157442","7268","100919","5952","47770","4302","53149","4839"
"5001100US0609","Congressional District 9 (111th Congress), California","649988","4468","318722","4824","68825","3440","63298","3649","5527","1524","812","488","4715","1436","249897","4983","171032","5973","78865","5151","34962","3285","43903","4452","331266","4597","64742","3630","59106","3349","5636","1205","947","403","4689","1178","266524","3559","184160","5349","82364","4603","41027","3301","41337","3585"
"5001100US2203","Congressional District 3 (111th Congress), Louisiana","641972","5867","317135","4685","85196","3163","84491","3163","705","368","29","77","676","375","231939","3090","221663","3033","10276","2107","3043","1028","7233","1922","324837","3974","83143","2971","82386","2878","757","487","90","162","667","446","241694","2677","233635","2863","8059","1636","4217","1341","3842","943"
"5001100US2603","Congressional District 3 (111th Congress), Michigan","693775","3542","344815","2400","92307","1202","90542","1316","1765","593","821","348","944","476","252508","1620","233810","2255","18698","1843","6793","1160","11905","1517","348960","2218","88223","1016","85951","1309","2272","929","953","544","1319","772","260737","1690","243804","2285","16933","1702","8335","1234","8598","1462"
"5001100US2905","Congressional District 5 (111th Congress), Missouri","637874","5557","307465","3622","80045","2373","77408","2606","2637","976","661","431","1976","950","227420","2659","209981","3594","17439","2372","6786","1652","10653","2131","330409","3442","75665","2227","74268","2364","1397","748","924","574","473","421","254744","2400","237744","3215","17000","2047","6766","1023","10234","1864"
"5001100US3711","Congressional District 11 (111th Congress), North Carolina","706554","3193","342779","3168","74967","2179","73876","2178","1091","426","275","310","816","370","267812","2297","252469","3081","15343","2080","4989","1406","10354","1804","363775","2816","67154","2338","65877","2407","1277","648","435","322","842","528","296621","1952","280070","2938","16551","2368","7236","1357","9315","2051"
"5001100US4807","Congressional District 7 (111th Congress), Texas","790218","23180","395582","13700","94491","6255","88172","6341","6319","1557","380","221","5939","1528","301091","10486","211003","7615","90088","6508","32085","3203","58003","5723","394636","12348","92019","6061","82854","6024","9165","2335","1111","486","8054","2261","302617","8768","217774","7252","84843","5545","36087","3337","48756","4475"
"5001100US3501","Congressional District 1 (111th Congress), New Mexico","712231","7075","348659","3847","84872","2189","82036","2346","2836","977","189","182","2647","938","263787","2838","227712","4016","36075","3801","10775","1657","25300","3492","363572","4462","85056","2003","79917","2366","5139","1672","411","425","4728","1643","278516","3080","240510","4121","38006","3582","15670","2300","22336","3015"
"5001100US0104","Congressional District 4 (111th Congress), Alabama","659152","4280","325832","3613","82509","2239","80888","2229","1621","1052","715","793","906","523","243323","2720","231373","2590","11950","1306","1908","915","10042","1444","333320","3549","73958","2600","72093","2450","1865","823","170","213","1695","802","259362","1831","248689","2013","10673","953","1612","600","9061","915"
"5001100US2205","Congressional District 5 (111th Congress), Louisiana","640878","3729","315220","3207","81617","2346","81528","2327","89","105","15","39","74","89","233603","1998","227028","2150","6575","1404","2186","762","4389","1336","325658","2870","77446","2119","77230","2184","216","289","0","281","216","289","248212","1782","243438","2317","4774","1515","1851","509","2923","1467"
"5001100US0635","Congressional District 35 (111th Congress), California","652604","16852","314843","9328","92810","5440","88060","5493","4750","1340","1192","682","3558","989","222033","7483","121431","6348","100602","5712","37689","3297","62913","4457","337761","9645","89734","4866","83961","4673","5773","1260","940","468","4833","1105","248027","8105","140267","6582","107760","5631","45176","3337","62584","4331"
"5001100US0652","Congressional District 52 (111th Congress), California","676691","12951","334165","9182","84062","4576","79661","4897","4401","1559","944","662","3457","1394","250103","7498","201292","7121","48811","4563","25245","2800","23566","3940","342526","7936","78323","4115","74331","3955","3992","1235","819","543","3173","1081","264203","6631","206576","6675","57627","3718","32671","2890","24956","2877"
"5001100US4704","Congressional District 4 (111th Congress), Tennessee","692825","6001","341130","4045","83184","2331","82963","2316","221","214","39","67","182","204","257946","3539","251686","3491","6260","902","2294","819","3966","762","351695","4142","76226","2472","75771","2494","455","332","326","286","129","111","275469","3015","269906","2833","5563","1014","2233","706","3330","839"
"5001100US0651","Congressional District 51 (111th Congress), California","776990","15597","382243","8458","112856","4919","105917","5193","6939","2053","1501","689","5438","2023","269387","6391","159167","6920","110220","5317","55530","4130","54690","4083","394747","10033","105535","4881","98461","4890","7074","1880","1229","662","5845","1833","289212","7662","151581","6243","137631","5838","71268","4437","66363","4769"
"5001100US2002","Congressional District 2 (111th Congress), Kansas","712486","4513","353775","3650","88842","2025","87347","2112","1495","926","763","745","732","531","264933","2905","256517","2940","8416","1160","2125","736","6291","1114","358711","3011","85590","2112","84307","2198","1283","495","317","251","966","456","273121","2205","262585","2614","10536","1273","3551","949","6985","983"
"5001100US2906","Congressional District 6 (111th Congress), Missouri","689415","5140","339586","3683","84915","1974","83497","2078","1418","630","767","453","651","414","254671","2868","245397","3225","9274","1350","5141","1004","4133","886","349829","3387","81178","1760","79343","1856","1835","667","1074","451","761","480","268651","2809","258478","2955","10173","1425","5590","973","4583","1019"
"5001100US0638","Congressional District 38 (111th Congress), California","655139","11140","320545","7412","93030","5776","88945","5786","4085","1175","605","350","3480","1086","227515","6783","113148","5936","114367","6270","50346","3545","64021","5252","334594","7518","91176","4984","86481","5108","4695","1188","554","332","4141","1118","243418","6430","120356","5608","123062","4970","59639","3750","63423","4330"
"5001100US2408","Congressional District 8 (111th Congress), Maryland","729557","12487","351214","6837","84419","3478","75548","3341","8871","1606","1658","667","7213","1625","266795","4969","149745","4218","117050","4618","46635","3413","70415","4723","378343","7681","82566","3795","74600","3837","7966","1722","1004","465","6962","1572","295777","5209","173221","4070","122556","4528","57982","2952","64574","4321"
"5001100US3406","Congressional District 6 (111th Congress), New Jersey","665384","10858","327556","6380","73201","4298","69593","4225","3608","834","711","378","2897","862","254355","4804","175608","5195","78747","4866","33621","2965","45126","4178","337828","7501","76515","4150","71248","4194","5267","1424","747","415","4520","1325","261313","5549","187525","5554","73788","4116","35170","2984","38618","3413"
"5001100US3410","Congressional District 10 (111th Congress), New Jersey","631434","11969","294777","6932","82774","4266","77257","4230","5517","1553","1674","756","3843","1279","212003","5388","137026","6104","74977","5819","36495","3764","38482","5097","336657","7504","81185","4073","74058","3780","7127","1920","1173","641","5954","1694","255472","5442","172460","5951","83012","5037","43634","3341","39378","3654"
"5001100US3604","Congressional District 4 (111th Congress), New York","668467","10437","322057","5892","78280","3180","74491","3286","3789","1025","1298","650","2491","833","243777","4725","165205","5073","78572","4155","40643","2847","37929","3337","346410","6972","77433","3704","73726","3758","3707","1024","1449","535","2258","869","268977","5220","184950","5802","84027","4430","49966","3863","34061","3638"
"5001100US3623","Congressional District 23 (111th Congress), New York","662495","3903","335135","3009","75406","1195","74109","1408","1297","634","868","418","429","340","259729","3081","249922","3381","9807","1558","5046","1070","4761","1049","327360","2510","71500","1110","69991","1242","1509","683","1024","609","485","345","255860","2204","244168","2390","11692","1208","6548","929","5144","847"
"5001100US0637","Congressional District 37 (111th Congress), California","645662","11719","319672","8064","90916","5868","85250","5719","5666","1484","822","338","4844","1402","228756","6467","138301","6211","90455","5651","34517","2751","55938","4656","325990","8518","86209","5011","81874","4958","4335","1255","471","266","3864","1204","239781","6804","149000","6255","90781","4926","38660","3270","52121","3746"
