"GEO_ID","NAME","B05003_001E","B05003_001M","B05003_002E","B05003_002M","B05003_003E","B05003_003M","B05003_004E","B05003_004M","B05003_005E","B05003_005M","B05003_006E","B05003_006M","B05003_007E","B05003_007M","B05003_008E","B05003_008M","B05003_009E","B05003_009M","B05003_010E","B05003_010M","B05003_011E","B05003_011M","B05003_012E","B05003_012M","B05003_013E","B05003_013M","B05003_014E","B05003_014M","B05003_015E","B05003_015M","B05003_016E","B05003_016M","B05003_017E","B05003_017M","B05003_018E","B05003_018M","B05003_019E","B05003_019M","B05003_020E","B05003_020M","B05003_021E","B05003_021M","B05003_022E","B05003_022M","B05003_023E","B05003_023M"
"id","Geographic Area Name","Estimate!!Total","Margin of Error!!Total","Estimate!!Total!!Male","Margin of Error!!Total!!Male","Estimate!!Total!!Male!!Under 18 years","Margin of Error!!Total!!Male!!Under 18 years","Estimate!!Total!!Male!!Under 18 years!!Native","Margin of Error!!Total!!Male!!Under 18 years!!Native","Estimate!!Total!!Male!!Under 18 years!!Foreign born","Margin of Error!!Total!!Male!!Under 18 years!!Foreign born","Estimate!!Total!!Male!!Under 18 years!!Foreign born!!Naturalized U.S. citizen","Margin of Error!!Total!!Male!!Under 18 years!!Foreign born!!Naturalized U.S. citizen","Estimate!!Total!!Male!!Under 18 years!!Foreign born!!Not a U.S. citizen","Margin of Error!!Total!!Male!!Under 18 years!!Foreign born!!Not a U.S. citizen","Estimate!!Total!!Male!!18 years and over","Margin of Error!!Total!!Male!!18 years and over","Estimate!!Total!!Male!!18 years and over!!Native","Margin of Error!!Total!!Male!!18 years and over!!Native","Estimate!!Total!!Male!!18 years and over!!Foreign born","Margin of Error!!Total!!Male!!18 years and over!!Foreign born","Estimate!!Total!!Male!!18 years and over!!Foreign born!!Naturalized U.S. citizen","Margin of Error!!Total!!Male!!18 years and over!!Foreign born!!Naturalized U.S. citizen","Estimate!!Total!!Male!!18 years and over!!Foreign born!!Not a U.S. citizen","Margin of Error!!Total!!Male!!18 years and over!!Foreign born!!Not a U.S. citizen","Estimate!!Total!!Female","Margin of Error!!Total!!Female","Estimate!!Total!!Female!!Under 18 years","Margin of Error!!Total!!Female!!Under 18 years","Estimate!!Total!!Female!!Under 18 years!!Native","Margin of Error!!Total!!Female!!Under 18 years!!Native","Estimate!!Total!!Female!!Under 18 years!!Foreign born","Margin of Error!!Total!!Female!!Under 18 years!!Foreign born","Estimate!!Total!!Female!!Under 18 years!!Foreign born!!Naturalized U.S. citizen","Margin of Error!!Total!!Female!!Under 18 years!!Foreign born!!Naturalized U.S. citizen","Estimate!!Total!!Female!!Under 18 years!!Foreign born!!Not a U.S. citizen","Margin of Error!!Total!!Female!!Under 18 years!!Foreign born!!Not a U.S. citizen","Estimate!!Total!!Female!!18 years and over","Margin of Error!!Total!!Female!!18 years and over","Estimate!!Total!!Female!!18 years and over!!Native","Margin of Error!!Total!!Female!!18 years and over!!Native","Estimate!!Total!!Female!!18 years and over!!Foreign born","Margin of Error!!Total!!Female!!18 years and over!!Foreign born","Estimate!!Total!!Female!!18 years and over!!Foreign born!!Naturalized U.S. citizen","Margin of Error!!Total!!Female!!18 years and over!!Foreign born!!Naturalized U.S. citizen","Estimate!!Total!!Female!!18 years and over!!Foreign born!!Not a U.S. citizen","Margin of Error!!Total!!Female!!18 years and over!!Foreign born!!Not a U.S. citizen"
"5001400US2205","Congressional District 5 (114th Congress), Louisiana","750819","7568","373397","4512","89655","2753","89449","2780","206","161","0","201","206","161","283742","3386","275264","3586","8478","1899","2314","946","6164","1588","377422","4941","89300","2762","89241","2765","59","98","0","201","59","98","288122","3165","282448","3171","5674","1377","2468","888","3206","1147"
"5001400US4811","Congressional District 11 (114th Congress), Texas","741069","6333","374377","4351","95448","2519","93131","2737","2317","943","276","271","2041","886","278929","3464","245699","3960","33230","2953","12620","2023","20610","2817","366692","3699","87221","2383","84497","2435","2724","1247","306","276","2418","1219","279471","3123","249972","3912","29499","3023","11547","1777","17952","2694"
"5001400US4708","Congressional District 8 (114th Congress), Tennessee","710910","6751","345950","4712","88713","2992","87690","3045","1023","481","370","239","653","425","257237","3229","247101","2808","10136","1648","4464","1193","5672","1214","364960","3943","83787","2575","82606","2541","1181","554","655","422","526","412","281173","2840","270861","2622","10312","1431","5591","1152","4721","1152"
"5001400US0407","Congressional District 7 (114th Congress), Arizona","763089","18631","381079","11062","123216","6381","114277","6223","8939","1817","1277","1105","7662","1771","257863","7399","159425","6622","98438","6015","25985","2895","72453","5110","382010","10835","119377","6011","111286","6077","8091","1978","492","443","7599","1965","262633","7211","169211","6338","93422","4699","24552","2539","68870","4395"
"5001400US2903","Congressional District 3 (114th Congress), Missouri","766993","6881","380912","4612","92601","2934","91626","3003","975","473","707","440","268","279","288311","3536","281782","3665","6529","1354","2748","1010","3781","1124","386081","4402","91875","2659","90998","2770","877","702","435","459","442","479","294206","3338","286714","3468","7492","1341","4161","1015","3331","1106"
"5001400US3407","Congressional District 7 (114th Congress), New Jersey","748182","9988","364639","6143","90647","3163","85808","3136","4839","1327","1282","542","3557","1187","273992","4760","210961","4908","63031","4325","37013","2978","26018","3056","383543","6187","85925","3638","82724","3691","3201","927","1116","417","2085","849","297618","4442","228655","5316","68963","4293","40555","2837","28408","3337"
"5001400US3201","Congressional District 1 (114th Congress), Nevada","693623","18427","358199","10850","83241","4607","77369","4359","5872","1261","614","313","5258","1144","274958","8196","178543","6970","96415","4685","32433","3111","63982","3980","335424","10497","77481","5102","72409","4874","5072","1161","397","276","4675","1192","257943","7459","154808","6281","103135","5587","40622","3880","62513","4139"
"5001400US2502","Congressional District 2 (114th Congress), Massachusetts","736475","7209","362808","4876","79730","2757","75763","3042","3967","1094","1144","469","2823","998","283078","4075","242615","4302","40463","2826","20704","2233","19759","2273","373667","5003","70942","2575","66975","2444","3967","1405","1084","505","2883","1240","302725","3983","262660","4722","40065","3429","22509","2860","17556","1895"
"5001400US0615","Congressional District 15 (114th Congress), California","753911","6636","375090","5204","94196","3961","88189","3827","6007","1169","1058","357","4949","1175","280894","5377","166353","5099","114541","4378","63899","3994","50642","3801","378821","5394","85618","3390","78694","3289","6924","1228","1197","454","5727","1152","293203","4240","166590","5116","126613","4697","69911","3999","56702","4426"
"5001400US0631","Congressional District 31 (114th Congress), California","738321","10033","362137","7413","104869","4750","102458","4863","2411","785","242","180","2169","766","257268","6591","176924","7113","80344","4794","39179","3290","41165","3562","376184","7517","99210","5135","95004","5084","4206","1781","423","321","3783","1748","276974","6237","192461","6230","84513","4965","42613","3323","41900","4412"
"5001400US0902","Congressional District 2 (114th Congress), Connecticut","710798","4960","353804","3237","71447","2161","69141","2370","2306","1037","813","532","1493","892","282357","3008","259411","4080","22946","2700","11505","1528","11441","2427","356994","3617","70763","2250","68841","2146","1922","749","831","471","1091","569","286231","2629","262928","3057","23303","2083","15375","1861","7928","1564"
"5001400US3904","Congressional District 4 (114th Congress), Ohio","709882","4787","355782","3549","83190","2069","82797","2080","393","287","160","162","233","240","272592","2699","268108","2738","4484","980","2754","653","1730","820","354100","3511","76416","2162","75741","2118","675","371","280","245","395","260","277684","2691","271516","2723","6168","880","3700","787","2468","757"
"5001400US1313","Congressional District 13 (114th Congress), Georgia","741383","13388","350242","8690","105289","6030","102397","6039","2892","1337","1001","768","1891","1021","244953","6816","205809","6699","39144","5166","17835","2877","21309","3643","391141","8954","102289","4681","99924","4669","2365","1056","721","673","1644","800","288852","6582","246677","5941","42175","4248","20770","2265","21405","3262"
"5001400US3611","Congressional District 11 (114th Congress), New York","726893","10161","350356","5479","81881","2872","77177","2840","4704","1180","1658","611","3046","953","268475","4173","169980","4657","98495","4886","62108","3505","36387","3864","376537","5686","78902","2921","74851","2772","4051","980","1275","490","2776","930","297635","4135","190438","4675","107197","4369","71136","3562","36061","3579"
"5001400US0105","Congressional District 5 (114th Congress), Alabama","706373","135","343328","1235","78911","1369","77850","1404","1061","597","389","377","672","436","264417","898","252033","1675","12384","1393","5101","1336","7283","1149","363045","1258","80150","1209","79066","1198","1084","575","442","392","642","442","282895","818","267522","1743","15373","1471","6519","1143","8854","1537"
"5001400US2905","Congressional District 5 (114th Congress), Missouri","758442","7542","367259","4364","91915","2209","90462","2168","1453","578","613","450","840","453","275344","3196","256541","3666","18803","1992","7426","1272","11377","1787","391183","4294","86626","2223","85001","2415","1625","737","735","547","890","588","304557","3264","286393","3521","18164","2071","7641","1425","10523","1505"
"5001400US5301","Congressional District 1 (114th Congress), Washington","713399","10143","354456","6693","86798","4344","82966","4441","3832","1399","642","398","3190","1358","267658","5337","220433","5073","47225","3697","20478","2525","26747","2985","358943","6562","86964","3973","82473","4172","4491","1072","895","409","3596","1068","271979","5086","220272","4822","51707","3206","25152","2524","26555","2474"
"5001400US0649","Congressional District 49 (114th Congress), California","728456","12244","368276","7904","86438","5539","83769","5254","2669","1068","345","287","2324","1076","281838","5883","226824","6248","55014","4109","28810","3085","26204","3174","360180","8105","83535","5584","80602","5470","2933","739","847","453","2086","701","276645","5987","214126","6259","62519","4077","33284","2986","29235","3171"
"5001400US2509","Congressional District 9 (114th Congress), Massachusetts","736589","7964","353656","5061","74514","2683","73777","2646","737","433","228","294","509","312","279142","3997","248596","4765","30546","2866","18172","2156","12374","1854","382933","5349","70384","3259","68698","3345","1686","983","701","398","985","934","312549","4105","278391","4670","34158","3037","21934","2251","12224","2038"
"5001400US0628","Congressional District 28 (114th Congress), California","721435","15898","360229","10239","59903","4104","53094","4170","6809","1842","2236","965","4573","1365","300326","8859","167207","7008","133119","7419","74319","4595","58800","5571","361206","9194","54343","4028","49762","3947","4581","1256","1630","640","2951","1117","306863","7903","153714","7241","153149","5920","98047","4275","55102","4460"
"5001400US0804","Congressional District 4 (114th Congress), Colorado","768242","5847","387205","4428","102740","2419","99981","2425","2759","989","820","504","1939","847","284465","3376","252871","4066","31594","2655","11109","1570","20485","2494","381037","3975","97603","2580","95485","2564","2118","643","638","348","1480","524","283434","3243","257510","3503","25924","2462","9640","1340","16284","1999"
"5001400US4402","Congressional District 2 (114th Congress), Rhode Island","523028","6495","251938","4105","49820","1895","47862","1980","1958","742","1112","570","846","513","202118","3910","175677","3691","26441","2725","14320","1890","12121","1946","271090","4531","50058","2294","48529","2287","1529","541","574","315","955","515","221032","3590","192781","3964","28251","2770","16508","2023","11743","1676"
"5001400US1707","Congressional District 7 (114th Congress), Illinois","727478","16901","349002","8998","78612","4569","77033","4527","1579","478","456","334","1123","418","270390","7298","221585","5825","48805","4305","20645","2860","28160","2871","378476","10918","75731","5580","74488","5707","1243","704","530","350","713","608","302745","7860","255505","6802","47240","4707","22143","3155","25097","3334"
"5001400US2201","Congressional District 1 (114th Congress), Louisiana","796858","10451","386898","6345","96216","3057","94430","3106","1786","790","309","182","1477","744","290682","5416","263166","5006","27516","2608","12451","1531","15065","2001","409960","6481","88386","3661","85633","3856","2753","1125","379","290","2374","1053","321574","4581","294084","4152","27490","2640","13426","1867","14064","2610"
"5001400US2601","Congressional District 1 (114th Congress), Michigan","703687","1204","358411","1421","69224","933","68843","998","381","241","259","146","122","183","289187","1080","283447","1301","5740","822","2514","530","3226","707","345276","1486","64663","984","64303","1014","360","253","252","236","108","108","280613","1138","273749","1407","6864","1047","3757","847","3107","626"
"5001400US4806","Congressional District 6 (114th Congress), Texas","737480","12511","356963","8176","102950","4970","99693","4879","3257","1055","725","569","2532","935","254013","6110","209026","5936","44987","3777","20142","3113","24845","3095","380517","8115","96361","5026","94099","4997","2262","1054","293","251","1969","1037","284156","5415","241748","5824","42408","3552","19865","2227","22543","2856"
"5001400US5102","Congressional District 2 (114th Congress), Virginia","732346","7317","365647","4274","81603","2308","80490","2309","1113","513","266","208","847","479","284044","3713","260630","3589","23414","2275","13263","1335","10151","2241","366699","4636","75989","2092","74614","2137","1375","508","862","459","513","278","290710","3719","258765","4179","31945","2353","19914","1779","12031","1870"
"5001400US2902","Congressional District 2 (114th Congress), Missouri","758288","10395","364346","5641","85528","3320","83931","3384","1597","670","748","398","849","459","278818","4911","253899","5461","24919","2372","13447","1926","11472","1989","393942","6884","82530","3893","80850","3999","1680","700","914","467","766","510","311412","5028","284842","5432","26570","2471","15742","1886","10828","2057"
"5001400US0401","Congressional District 1 (114th Congress), Arizona","739373","9580","371999","6437","93249","4193","92270","4260","979","518","35","61","944","513","278750","4531","254528","4982","24222","2499","8769","1637","15453","1898","367374","5134","90376","3526","88858","3560","1518","777","185","172","1333","754","276998","3919","256381","4133","20617","2328","9932","1822","10685","1740"
"5001400US2507","Congressional District 7 (114th Congress), Massachusetts","769929","7951","373792","6070","71338","2612","64222","2690","7116","1309","2071","720","5045","1120","302454","5632","195160","5616","107294","4879","47496","3206","59798","4222","396137","6292","66904","3007","59361","3156","7543","1882","2507","865","5036","1702","329233","5722","213200","6947","116033","5881","59726","4109","56307","3997"
"5001400US5402","Congressional District 2 (114th Congress), West Virginia","628276","3138","310451","2158","69992","1838","69563","2035","429","408","63","97","366","396","240459","2243","236310","2460","4149","1003","2118","672","2031","717","317825","2519","67332","1824","66783","1693","549","475","100","119","449","461","250493","1852","245262","1864","5231","983","3665","862","1566","548"
"5001400US1804","Congressional District 4 (114th Congress), Indiana","742958","4320","371589","3108","86869","2334","85746","2406","1123","526","573","450","550","285","284720","2350","265360","2693","19360","1866","5223","1206","14137","1605","371369","3369","85115","2402","83308","2505","1807","701","865","450","942","469","286254","2344","269642","2905","16612","1793","6919","1657","9693","1244"
"5001400US1217","Congressional District 17 (114th Congress), Florida","725251","13215","364552","7936","73339","4589","71732","4550","1607","703","214","307","1393","623","291213","5899","253033","5445","38180","3571","15366","2263","22814","3180","360699","7347","69978","4161","67815","3934","2163","910","221","361","1942","897","290721","5460","253726","5292","36995","3185","19244","2664","17751","2271"
"5001400US3903","Congressional District 3 (114th Congress), Ohio","755499","10498","363532","6938","93017","3195","88772","3341","4245","1452","1432","771","2813","1172","270515","5475","231026","5834","39489","4133","16580","3026","22909","2962","391967","5902","92914","3359","87857","3623","5057","1499","1132","673","3925","1370","299053","4381","261075","5142","37978","3635","14009","2118","23969","2717"
"5001400US4003","Congressional District 3 (114th Congress), Oklahoma","776896","3359","391093","2868","97969","1855","96465","2015","1504","592","197","211","1307","570","293124","1898","276348","2331","16776","1743","5178","989","11598","1425","385803","2800","90612","2246","88922","2508","1690","674","246","224","1444","646","295191","1807","280712","2110","14479","1306","5554","871","8925","1347"
"5001400US0605","Congressional District 5 (114th Congress), California","722814","7270","349415","4698","80390","3353","76262","3447","4128","1366","1017","690","3111","1162","269025","4420","202114","5277","66911","3547","33892","2537","33019","2915","373399","5479","77302","3787","72800","3649","4502","1347","537","335","3965","1334","296097","4297","225924","4601","70173","3353","39012","2550","31161","2987"
"5001400US1219","Congressional District 19 (114th Congress), Florida","753542","9841","362571","6186","64288","2325","60541","2367","3747","1247","893","467","2854","1189","298283","5252","240293","5307","57990","4278","23944","2508","34046","3797","390971","5121","64952","2495","60739","2720","4213","1074","1109","530","3104","1034","326019","4043","263935","4112","62084","3636","28739","2650","33345","3832"
"5001400US3602","Congressional District 2 (114th Congress), New York","724171","7680","353836","6199","81277","4180","78868","4385","2409","831","750","407","1659","724","272559","5181","215467","6248","57092","4040","28530","3106","28562","3377","370335","5476","81370","3801","78903","3779","2467","852","962","574","1505","642","288965","5401","228744","6531","60221","3635","32999","2551","27222","2891"
"5001400US1801","Congressional District 1 (114th Congress), Indiana","718064","2776","351131","1841","87499","1175","86452","1154","1047","467","425","266","622","382","263632","1313","242886","2509","20746","2094","11284","1728","9462","1447","366933","2091","83363","1359","82164","1416","1199","556","838","476","361","319","283570","1488","262966","2524","20604","1944","12231","1689","8373","1112"
"5001400US4821","Congressional District 21 (114th Congress), Texas","766190","15507","383933","10868","82385","5764","80303","5712","2082","779","598","324","1484","679","301548","9212","265925","7943","35623","4485","13590","2108","22033","3607","382257","8966","73673","4518","71014","4407","2659","1042","717","472","1942","1015","308584","6830","277346","6921","31238","3480","15174","2102","16064","2623"
"5001400US0650","Congressional District 50 (114th Congress), California","737332","13650","370321","9085","93209","5396","89492","5352","3717","1269","666","497","3051","1218","277112","6765","213729","6069","63383","4378","27758","2948","35625","3267","367011","7852","82746","4744","79415","4764","3331","863","790","476","2541","789","284265","6661","211117","5974","73148","4898","33524","3174","39624","3517"
"5001400US4903","Congressional District 3 (114th Congress), Utah","721048","7449","360924","4862","112723","3582","110918","3675","1805","717","274","243","1531","658","248201","3577","225849","3482","22352","2073","8754","1373","13598","1756","360124","4307","107899","3126","105825","3237","2074","728","625","386","1449","608","252225","3407","227039","3475","25186","2324","11989","1934","13197","1563"
"5001400US3906","Congressional District 6 (114th Congress), Ohio","713457","6128","355026","3997","78852","2395","78424","2374","428","267","171","171","257","191","276174","2722","273326","2820","2848","827","1669","628","1179","480","358431","3403","74225","2143","73794","2190","431","418","176","244","255","350","284206","2413","280652","2448","3554","901","2347","735","1207","523"
"5001400US3625","Congressional District 25 (114th Congress), New York","721227","3094","347723","2319","79277","827","77335","961","1942","570","897","455","1045","430","268446","2183","243768","2688","24678","2119","13093","1758","11585","1558","373504","1661","75453","1126","72572","1642","2881","1065","1426","781","1455","595","298051","1207","268585","2535","29466","2398","18016","2113","11450","1685"
"5001400US3915","Congressional District 15 (114th Congress), Ohio","740854","10252","375170","6477","84697","3156","83441","3240","1256","780","116","119","1140","770","290473","4695","278641","4780","11832","1501","5860","1167","5972","1115","365684","6116","76901","3032","75819","3043","1082","497","494","371","588","375","288783","4437","276224","4566","12559","1629","6838","1171","5721","1336"
"5001400US3605","Congressional District 5 (114th Congress), New York","760487","13343","359182","7665","85726","3868","77579","3452","8147","1402","2062","616","6085","1292","273456","6530","132439","5779","141017","5587","88680","4826","52337","4351","401305","8054","87199","4460","78878","4432","8321","1566","2550","809","5771","1222","314106","6492","148740","6380","165366","5806","111876","4812","53490","4185"
"5001400US4803","Congressional District 3 (114th Congress), Texas","792608","4401","388740","3028","109063","2060","103975","2516","5088","1357","1392","742","3696","1124","279677","2400","206139","4310","73538","4045","36413","3148","37125","2837","403868","2910","104607","1777","98391","2134","6216","1394","1777","746","4439","1157","299261","2041","222731","4078","76530","3912","40353","3163","36177","3139"
"5001400US4830","Congressional District 30 (114th Congress), Texas","744247","14925","357434","10402","109221","5378","104682","5456","4539","1244","612","462","3927","1174","248213","7627","187514","6649","60699","4431","17647","2566","43052","3662","386813","9590","101769","5580","98340","5770","3429","1125","403","415","3026","1052","285044","7208","222712","6531","62332","4500","18274","2359","44058","3569"
"5001400US4902","Congressional District 2 (114th Congress), Utah","729552","9238","371172","5686","107847","4132","105162","4187","2685","1133","483","347","2202","1044","263325","4742","228352","4618","34973","3629","9699","1761","25274","3330","358380","5585","101449","3374","98803","3379","2646","1035","598","463","2048","863","256931","4330","221604","4608","35327","2813","12050","1862","23277","2406"
"5001400US5506","Congressional District 6 (114th Congress), Wisconsin","712031","2721","359250","1970","78959","1306","77898","1435","1061","556","746","476","315","255","280291","1832","267459","2726","12832","1717","6120","1149","6712","1055","352781","1886","74545","1357","73672","1410","873","401","407","279","466","296","278236","1269","266266","1880","11970","1459","6375","1347","5595","1083"
"5001400US0503","Congressional District 3 (114th Congress), Arkansas","767904","4225","379592","3251","97723","2204","94547","2067","3176","1201","291","295","2885","1211","281869","2525","247708","3246","34161","2106","9746","1530","24415","2382","388312","3068","94616","2214","92696","2458","1920","786","578","314","1342","749","293696","2084","260827","2928","32869","2474","11355","1796","21514","2447"
"5001400US4216","Congressional District 16 (114th Congress), Pennsylvania","722837","7943","354819","4159","91475","2836","88170","2813","3305","1036","719","510","2586","908","263344","2915","237435","3804","25909","2747","9727","1731","16182","2115","368018","4974","86021","2767","83168","2855","2853","940","1227","809","1626","636","281997","3472","254340","4654","27657","2587","12847","1674","14810","2014"
"5001400US0618","Congressional District 18 (114th Congress), California","734378","13269","368547","8236","85111","4397","78068","4141","7043","1628","1439","622","5604","1547","283436","6711","188604","5909","94832","5066","49244","3766","45588","4306","365831","7804","80870","4223","73694","4019","7176","1467","1478","533","5698","1309","284961","5956","181549","5868","103412","4675","58017","3649","45395","3170"
"5001400US1704","Congressional District 4 (114th Congress), Illinois","725616","18064","366843","10304","96140","4882","92586","4913","3554","911","564","343","2990","830","270703","8281","144205","6084","126498","5981","39594","2808","86904","5662","358773","9850","97958","5009","93111","4782","4847","1334","538","307","4309","1275","260815","6591","148295","5839","112520","5126","42003","3044","70517","4317"
"5001400US0805","Congressional District 5 (114th Congress), Colorado","759664","1853","386950","1519","92420","885","90701","1223","1719","754","711","428","1008","717","294530","1490","276263","2349","18267","2183","7640","1550","10627","1646","372714","1676","89084","876","87336","1168","1748","838","973","781","775","588","283630","1433","257645","2621","25985","2148","13363","1647","12622","1631"
"5001400US0653","Congressional District 53 (114th Congress), California","753810","18757","370301","10176","75455","4651","72791","4724","2664","883","1432","764","1232","605","294846","8224","218573","8393","76273","4279","42411","3484","33862","3474","383509","11205","77000","5551","74220","5305","2780","1101","794","453","1986","1021","306509","8350","216836","6898","89673","6264","49275","4323","40398","4726"
"5001400US2406","Congressional District 6 (114th Congress), Maryland","755369","10344","376424","5718","90482","3499","85059","3333","5423","1237","1619","584","3804","1070","285942","4245","217186","4317","68756","3880","35103","2821","33653","3474","378945","6536","88527","3482","83287","3251","5240","1204","2067","657","3173","931","290418","4964","215187","4565","75231","4107","42248","3143","32983","3191"
"5001400US5403","Congressional District 3 (114th Congress), West Virginia","605818","1417","297841","1753","63928","1386","63928","1386","0","187","0","187","0","187","233913","1507","231493","1603","2420","781","1007","442","1413","742","307977","1767","61751","1404","61603","1449","148","214","94","194","54","82","246226","1065","243908","1206","2318","687","1630","651","688","339"
"5001400US2609","Congressional District 9 (114th Congress), Michigan","720485","6371","351162","4996","76059","3215","72687","3290","3372","1190","842","475","2530","1072","275103","4533","240725","5292","34378","2762","20639","1909","13739","1910","369323","4392","72697","3382","69128","3313","3569","1183","907","460","2662","1024","296626","3805","260060","4387","36566","2582","21525","2161","15041","2247"
"5001400US3617","Congressional District 17 (114th Congress), New York","739263","4378","359066","3927","94907","2951","91178","3012","3729","1246","402","247","3327","1215","264159","3761","184213","4606","79946","3547","38610","3160","41336","3241","380197","3865","87558","2590","83245","2709","4313","1036","665","387","3648","971","292639","3494","206260","3955","86379","3724","46958","2953","39421","3359"
"5001400US2505","Congressional District 5 (114th Congress), Massachusetts","755944","6708","364986","4640","76825","3108","70874","2977","5951","1559","1114","680","4837","1399","288161","4259","207835","5610","80326","4327","35292","2945","45034","3833","390958","5568","75631","3614","70708","3801","4923","1178","1542","561","3381","1114","315327","5272","231187","6440","84140","4824","38103","2510","46037","4317"
"5001400US3705","Congressional District 5 (114th Congress), North Carolina","750233","9544","363827","5512","83210","3723","81483","3765","1727","755","450","460","1277","637","280617","3667","256891","3900","23726","2504","7623","1506","16103","2192","386406","5546","80811","3274","78572","3335","2239","728","790","355","1449","718","305595","3723","284669","3954","20926","1840","6750","1173","14176","1738"
"5001400US3711","Congressional District 11 (114th Congress), North Carolina","744956","6316","364937","4154","74580","2893","73623","2901","957","637","65","109","892","634","290357","3111","273960","3065","16397","1685","5825","1394","10572","1561","380019","4631","69366","2399","68950","2502","416","371","232","252","184","231","310653","3235","295128","3604","15525","2111","6672","1598","8853","1693"
"5001400US3623","Congressional District 23 (114th Congress), New York","715663","4146","356046","2689","75665","1686","74659","1755","1006","600","464","300","542","522","280381","2083","267774","2732","12607","1418","4892","988","7715","1112","359617","2751","70012","1733","69005","1666","1007","570","166","182","841","547","289605","2017","276914","2571","12691","1424","6586","843","6105","1066"
"5001400US3713","Congressional District 13 (114th Congress), North Carolina","772469","15775","374653","9091","100847","4214","98142","4116","2705","1059","781","705","1924","842","273806","7009","246171","6347","27635","3350","11409","1988","16226","2650","397816","8524","96039","4427","93047","4226","2992","967","996","559","1996","840","301777","6534","273144","6248","28633","2873","13578","2098","15055","2192"
"5001400US4209","Congressional District 9 (114th Congress), Pennsylvania","694973","4902","342790","3151","71897","2082","70978","1938","919","673","529","483","390","467","270893","2182","266400","2222","4493","916","1323","449","3170","816","352183","3131","69255","1575","68446","1631","809","759","372","389","437","671","282928","2460","277752","2372","5176","1249","2467","716","2709","973"
"5001400US4218","Congressional District 18 (114th Congress), Pennsylvania","712014","9466","348140","5663","72596","3232","71685","3196","911","453","479","293","432","331","275544","3972","264102","3562","11442","1985","5431","1180","6011","1451","363874","5418","65921","2706","64895","2806","1026","461","531","286","495","407","297953","4632","287455","4698","10498","1473","5878","914","4620","1075"
"5001400US1712","Congressional District 12 (114th Congress), Illinois","701698","3807","344942","3523","78080","2295","77646","2271","434","254","136","141","298","220","266862","2516","260649","2548","6213","1032","2567","795","3646","804","356756","3235","77410","2011","76660","1997","750","423","635","391","115","99","279346","2511","272479","2641","6867","1025","3894","848","2973","636"
"5001400US4505","Congressional District 5 (114th Congress), South Carolina","684083","4777","334290","3668","82288","2921","80738","2857","1550","704","106","189","1444","690","252002","2714","242050","2835","9952","1549","4378","1018","5574","1320","349793","4058","76284","3006","75197","2985","1087","726","78","138","1009","730","273509","2442","261812","2743","11697","1876","5276","1073","6421","1369"
"5001400US0408","Congressional District 8 (114th Congress), Arizona","760904","12741","358735","8441","84315","5096","81982","4717","2333","1135","994","796","1339","789","274420","6630","245294","6521","29126","3111","16835","2179","12291","2215","402169","8036","84231","3927","82258","4147","1973","794","817","502","1156","682","317938","7093","282570","7488","35368","4266","21006","2701","14362","2839"
"5001400US0647","Congressional District 47 (114th Congress), California","718747","11622","353048","8350","81164","4435","76568","4287","4596","1186","676","290","3920","1110","271884","7068","171648","6994","100236","5492","54632","4095","45604","3794","365699","7970","79846","4036","74921","3959","4925","1263","1076","516","3849","1261","285853","6704","174764","6283","111089","5309","65313","3707","45776","3494"
"5001400US3704","Congressional District 4 (114th Congress), North Carolina","795798","14807","387451","8786","90806","4601","86647","4544","4159","1450","1356","826","2803","1091","296645","7076","245179","6790","51466","4797","18804","2655","32662","4241","408347","9213","84638","4717","79624","4763","5014","1480","1403","1159","3611","1185","323709","6591","275356","6092","48353","4070","19569","2512","28784","3086"
"5001400US4802","Congressional District 2 (114th Congress), Texas","737492","21853","369881","12867","87724","6888","81178","6447","6546","2019","536","379","6010","2009","282157","9954","206685","7869","75472","6072","30330","3143","45142","5072","367611","12336","89208","7226","81952","7333","7256","2166","1194","673","6062","2035","278403","8663","208872","7841","69531","5225","28406","2732","41125","4286"
"5001400US0637","Congressional District 37 (114th Congress), California","723724","15402","347841","9900","71036","4469","67502","4339","3534","875","793","446","2741","782","276805","8439","168178","7752","108627","5963","46570","3489","62057","4690","375883","9235","71156","4718","66563","4350","4593","1168","971","431","3622","1082","304727","7566","184443","6791","120284","5929","56174","3498","64110","4140"
"5001400US3621","Congressional District 21 (114th Congress), New York","713276","4034","365949","2588","75943","1694","75045","1693","898","412","360","388","538","328","290006","1993","277438","2818","12568","2028","6042","1083","6526","1622","347327","2806","71668","1807","71017","1797","651","299","124","156","527","261","275659","2045","263638","2328","12021","1636","6151","960","5870","1229"
"5001400US1308","Congressional District 8 (114th Congress), Georgia","705698","4787","344469","3444","88228","2704","86986","2747","1242","667","501","502","741","468","256241","2262","242367","2349","13874","1730","3911","1014","9963","1680","361229","4080","82158","2655","81271","2767","887","462","177","211","710","417","279071","2459","266279","2968","12792","1437","5181","1064","7611","1315"
"5001400US4819","Congressional District 19 (114th Congress), Texas","719594","5784","365875","3807","92955","2472","90552","2467","2403","782","168","125","2235","782","272920","2768","242099","3300","30821","2739","8627","1508","22194","2524","353719","3483","87494","2131","84539","2274","2955","1058","318","283","2637","1084","266225","2521","241924","2853","24301","1977","9576","1610","14725","1898"
